,playerID,awardID,yearID,lgID,tie,notes
1507,bagbyji02,Baseball Magazine All-Star,1942,AL,,P3
1508,marchph01,Baseball Magazine All-Star,1942,AL,,P4
1509,chandsp01,Baseball Magazine All-Star,1942,AL,,P5
1510,spencst01,Baseball Magazine All-Star,1942,AL,,RF
1511,stephve01,Baseball Magazine All-Star,1942,AL,,SS
1512,mizejo01,Baseball Magazine All-Star,1942,ML,,1B
1513,gordojo01,Baseball Magazine All-Star,1942,ML,,2B
1514,keltnke01,Baseball Magazine All-Star,1942,ML,,3B
1515,dickebi01,Baseball Magazine All-Star,1942,ML,,C
1516,dimagjo01,Baseball Magazine All-Star,1942,ML,,CF
1517,willite01,Baseball Magazine All-Star,1942,ML,,LF
1518,coopemo01,Baseball Magazine All-Star,1942,ML,,P1
1519,hughste01,Baseball Magazine All-Star,1942,ML,,P2
1520,wyattwh01,Baseball Magazine All-Star,1942,ML,,P3
1521,bonhati01,Baseball Magazine All-Star,1942,ML,,P4
1522,vandejo01,Baseball Magazine All-Star,1942,ML,,P5
1523,slaugen01,Baseball Magazine All-Star,1942,ML,,RF
1524,stephve01,Baseball Magazine All-Star,1942,ML,,SS
1525,mizejo01,Baseball Magazine All-Star,1942,NL,,1B
1526,brownji03,Baseball Magazine All-Star,1942,NL,,2B
1527,vaughar01,Baseball Magazine All-Star,1942,NL,,3B
1528,lombaer01,Baseball Magazine All-Star,1942,NL,,C
1529,reisepe01,Baseball Magazine All-Star,1942,NL,,CF
1530,medwijo01,Baseball Magazine All-Star,1942,NL,,LF
1531,coopemo01,Baseball Magazine All-Star,1942,NL,,P1
1532,wyattwh01,Baseball Magazine All-Star,1942,NL,,P2
1533,vandejo01,Baseball Magazine All-Star,1942,NL,,P3
1534,hugheto04,Baseball Magazine All-Star,1942,NL,,P4
1535,beazljo01,Baseball Magazine All-Star,1942,NL,,P5
1536,slaugen01,Baseball Magazine All-Star,1942,NL,,RF
1537,marioma01,Baseball Magazine All-Star,1942,NL,,SS
1538,gordojo01,Most Valuable Player,1942,AL,,
1539,coopemo01,Most Valuable Player,1942,NL,,
1540,willite01,Triple Crown,1942,AL,,
1541,mizejo01,TSN All-Star,1942,ML,,1B
1542,gordojo01,TSN All-Star,1942,ML,,2B
1543,hackst01,TSN All-Star,1942,ML,,3B
1544,owenmi01,TSN All-Star,1942,ML,,C
1545,dimagjo01,TSN All-Star,1942,ML,,OF
1546,slaugen01,TSN All-Star,1942,ML,,OF
1547,willite01,TSN All-Star,1942,ML,,OF
1548,bonhati01,TSN All-Star,1942,ML,,P
1549,coopemo01,TSN All-Star,1942,ML,,P
1550,hughste01,TSN All-Star,1942,ML,,P
1551,peskyjo01,TSN All-Star,1942,ML,,SS
1552,gordojo01,TSN Guide MVP,1942,AL,,
1553,coopemo01,TSN Guide MVP,1942,NL,,
1554,willite01,TSN Major League Player of the Year,1942,ML,,
1555,yorkru01,Baseball Magazine All-Star,1943,AL,,1B
1556,gordojo01,Baseball Magazine All-Star,1943,AL,,2B
1557,johnsbi03,Baseball Magazine All-Star,1943,AL,,3B
1558,dickebi01,Baseball Magazine All-Star,1943,AL,,C
1559,spencst01,Baseball Magazine All-Star,1943,AL,,CF
1560,kellech01,Baseball Magazine All-Star,1943,AL,,LF
1561,chandsp01,Baseball Magazine All-Star,1943,AL,,P1
1562,troutdi01,Baseball Magazine All-Star,1943,AL,,P2
1563,smithal03,Baseball Magazine All-Star,1943,AL,,P3
1564,wakefdi01,Baseball Magazine All-Star,1943,AL,,RF
1565,applilu01,Baseball Magazine All-Star,1943,AL,,SS
1566,yorkru01,Baseball Magazine All-Star,1943,ML,,1B
1567,hermabi01,Baseball Magazine All-Star,1943,ML,,2B
1568,johnsbi03,Baseball Magazine All-Star,1943,ML,,3B
1569,dickebi01,Baseball Magazine All-Star,1943,ML,,C
1570,musiast01,Baseball Magazine All-Star,1943,ML,,CF
1571,kellech01,Baseball Magazine All-Star,1943,ML,,LF
1572,chandsp01,Baseball Magazine All-Star,1943,ML,,P1
1573,coopemo01,Baseball Magazine All-Star,1943,ML,,P2
1574,sewelri01,Baseball Magazine All-Star,1943,ML,,P3
1575,nichobi01,Baseball Magazine All-Star,1943,ML,,RF
1576,marioma01,Baseball Magazine All-Star,1943,ML,,SS
1577,mccorfr01,Baseball Magazine All-Star,1943,NL,,1B
1578,hermabi01,Baseball Magazine All-Star,1943,NL,,2B
1579,vaughar01,Baseball Magazine All-Star,1943,NL,,3B
1580,coopewa01,Baseball Magazine All-Star,1943,NL,,C
1581,dimagvi01,Baseball Magazine All-Star,1943,NL,,CF
1582,musiast01,Baseball Magazine All-Star,1943,NL,,LF
1583,coopemo01,Baseball Magazine All-Star,1943,NL,,P1
1584,sewelri01,Baseball Magazine All-Star,1943,NL,,P2
1585,riddlel01,Baseball Magazine All-Star,1943,NL,,P3
1586,nichobi01,Baseball Magazine All-Star,1943,NL,,RF
1587,marioma01,Baseball Magazine All-Star,1943,NL,,SS
1588,chandsp01,Most Valuable Player,1943,AL,,
1589,musiast01,Most Valuable Player,1943,NL,,
1590,yorkru01,TSN All-Star,1943,ML,,1B
1591,hermabi01,TSN All-Star,1943,ML,,2B
1592,johnsbi03,TSN All-Star,1943,ML,,3B
1593,coopewa01,TSN All-Star,1943,ML,,C
1594,musiast01,TSN All-Star,1943,ML,,OF
1595,nichobi01,TSN All-Star,1943,ML,,OF
1596,wakefdi01,TSN All-Star,1943,ML,,OF
1597,chandsp01,TSN All-Star,1943,ML,,P
1598,coopemo01,TSN All-Star,1943,ML,,P
1599,sewelri01,TSN All-Star,1943,ML,,P
1600,applilu01,TSN All-Star,1943,ML,,SS
1601,chandsp01,TSN Guide MVP,1943,AL,,
1602,musiast01,TSN Guide MVP,1943,NL,,
1603,chandsp01,TSN Major League Player of the Year,1943,ML,,
1604,yorkru01,Baseball Magazine All-Star,1944,AL,,1B
1605,stirnsn01,Baseball Magazine All-Star,1944,AL,,2B
1606,keltnke01,Baseball Magazine All-Star,1944,AL,,3B
1607,hayesfr01,Baseball Magazine All-Star,1944,AL,,C
1608,spencst01,Baseball Magazine All-Star,1944,AL,,CF
1609,wakefdi01,Baseball Magazine All-Star,1944,AL,,LF
1610,newhoha01,Baseball Magazine All-Star,1944,AL,,P1
1611,troutdi01,Baseball Magazine All-Star,1944,AL,,P2
1612,hughste01,Baseball Magazine All-Star,1944,AL,,P3
1613,foxpe01,Baseball Magazine All-Star,1944,AL,,RF
1614,stephve01,Baseball Magazine All-Star,1944,AL,,SS
1615,yorkru01,Baseball Magazine All-Star,1944,ML,,1B
1616,stirnsn01,Baseball Magazine All-Star,1944,ML,,2B
1617,elliobo01,Baseball Magazine All-Star,1944,ML,,3B
1618,coopewa01,Baseball Magazine All-Star,1944,ML,,C
1619,musiast01,Baseball Magazine All-Star,1944,ML,,CF
1620,wakefdi01,Baseball Magazine All-Star,1944,ML,,LF
1621,newhoha01,Baseball Magazine All-Star,1944,ML,,P1
1622,waltebu01,Baseball Magazine All-Star,1944,ML,,P2
1623,coopemo01,Baseball Magazine All-Star,1944,ML,,P3
1624,nichobi01,Baseball Magazine All-Star,1944,ML,,RF
1625,marioma01,Baseball Magazine All-Star,1944,ML,,SS
1626,sandera01,Baseball Magazine All-Star,1944,NL,,1B
1627,verbaem01,Baseball Magazine All-Star,1944,NL,,2B
1628,elliobo01,Baseball Magazine All-Star,1944,NL,,3B
1629,coopewa01,Baseball Magazine All-Star,1944,NL,,C
1630,musiast01,Baseball Magazine All-Star,1944,NL,,CF
1631,medwijo01,Baseball Magazine All-Star,1944,NL,,LF
1632,waltebu01,Baseball Magazine All-Star,1944,NL,,P1
1633,coopemo01,Baseball Magazine All-Star,1944,NL,,P2
1634,voisebi01,Baseball Magazine All-Star,1944,NL,,P3
1635,nichobi01,Baseball Magazine All-Star,1944,NL,,RF
1636,marioma01,Baseball Magazine All-Star,1944,NL,,SS
1637,newhoha01,Most Valuable Player,1944,AL,,
1638,marioma01,Most Valuable Player,1944,NL,,
1639,sandera01,TSN All-Star,1944,ML,,1B
1640,doerrbo01,TSN All-Star,1944,ML,,2B
1641,elliobo01,TSN All-Star,1944,ML,,3B
1642,coopewa01,TSN All-Star,1944,ML,,C
1643,musiast01,TSN All-Star,1944,ML,,OF
1644,wakefdi01,TSN All-Star,1944,ML,,OF
1645,walkedi02,TSN All-Star,1944,ML,,OF
1646,coopemo01,TSN All-Star,1944,ML,,P
1647,newhoha01,TSN All-Star,1944,ML,,P
1648,troutdi01,TSN All-Star,1944,ML,,P
1649,marioma01,TSN All-Star,1944,ML,,SS
1650,doerrbo01,TSN Guide MVP,1944,AL,,
1651,marioma01,TSN Guide MVP,1944,NL,,
1652,marioma01,TSN Major League Player of the Year,1944,ML,,
1653,newhoha01,TSN Pitcher of the Year,1944,AL,,
1654,voisebi01,TSN Pitcher of the Year,1944,NL,,
1655,doerrbo01,TSN Player of the Year,1944,AL,,
1656,marioma01,TSN Player of the Year,1944,NL,,
1657,ettenni01,Baseball Magazine All-Star,1945,AL,,1B
1658,stirnsn01,Baseball Magazine All-Star,1945,AL,,2B
1659,cuccito01,Baseball Magazine All-Star,1945,AL,,3B
1660,richapa01,Baseball Magazine All-Star,1945,AL,,C
1661,heathje01,Baseball Magazine All-Star,1945,AL,,CF
1662,greenha01,Baseball Magazine All-Star,1945,AL,,LF
1663,newhoha01,Baseball Magazine All-Star,1945,AL,,P1
1664,ferrida01,Baseball Magazine All-Star,1945,AL,,P2
1665,gromest01,Baseball Magazine All-Star,1945,AL,,P3
1666,wolffro01,Baseball Magazine All-Star,1945,AL,,P4
1667,cullero01,Baseball Magazine All-Star,1945,AL,,RF
1668,stephve01,Baseball Magazine All-Star,1945,AL,,SS
1669,cavarph01,Baseball Magazine All-Star,1945,ML,,1B
1670,stirnsn01,Baseball Magazine All-Star,1945,ML,,2B
1671,kurowwh01,Baseball Magazine All-Star,1945,ML,,3B
1672,richapa01,Baseball Magazine All-Star,1945,ML,,C
1673,pafkoan01,Baseball Magazine All-Star,1945,ML,,CF
1674,greenha01,Baseball Magazine All-Star,1945,ML,,LF
1675,newhoha01,Baseball Magazine All-Star,1945,ML,,P1
1676,brechha01,Baseball Magazine All-Star,1945,ML,,P2
1677,ferrida01,Baseball Magazine All-Star,1945,ML,,P3
1678,borowha01,Baseball Magazine All-Star,1945,ML,,P4
1679,walkedi02,Baseball Magazine All-Star,1945,ML,,RF
1680,stephve01,Baseball Magazine All-Star,1945,ML,,SS
1681,cavarph01,Baseball Magazine All-Star,1945,NL,,1B
1682,verbaem01,Baseball Magazine All-Star,1945,NL,,2B
1683,kurowwh01,Baseball Magazine All-Star,1945,NL,,3B
1684,lopezal01,Baseball Magazine All-Star,1945,NL,,C
1685,pafkoan01,Baseball Magazine All-Star,1945,NL,,CF
1686,holmeto01,Baseball Magazine All-Star,1945,NL,,LF
1687,brechha01,Baseball Magazine All-Star,1945,NL,,P1
1688,borowha01,Baseball Magazine All-Star,1945,NL,,P2
1689,barrere01,Baseball Magazine All-Star,1945,NL,,P3
1690,wyseha01,Baseball Magazine All-Star,1945,NL,,P4
1691,walkedi02,Baseball Magazine All-Star,1945,NL,,RF
1692,marioma01,Baseball Magazine All-Star,1945,NL,,SS
1693,newhoha01,Most Valuable Player,1945,AL,,
1694,cavarph01,Most Valuable Player,1945,NL,,
1695,newhoha01,Pitching Triple Crown,1945,AL,,
1696,cavarph01,TSN All-Star,1945,ML,,1B
1697,stirnsn01,TSN All-Star,1945,ML,,2B
1698,kurowwh01,TSN All-Star,1945,ML,,3B
1699,richapa01,TSN All-Star,1945,ML,,C
1700,holmeto01,TSN All-Star,1945,ML,,OF
1701,pafkoan01,TSN All-Star,1945,ML,,OF
1702,rosengo01,TSN All-Star,1945,ML,,OF
1703,borowha01,TSN All-Star,1945,ML,,P
1704,ferrida01,TSN All-Star,1945,ML,,P
1705,newhoha01,TSN All-Star,1945,ML,,P
1706,marioma01,TSN All-Star,1945,ML,,SS
1707,mayoed01,TSN Guide MVP,1945,AL,,
1708,holmeto01,TSN Guide MVP,1945,NL,,
1709,newhoha01,TSN Major League Player of the Year,1945,ML,,
1710,newhoha01,TSN Pitcher of the Year,1945,AL,,
1711,borowha01,TSN Pitcher of the Year,1945,NL,,
1712,mayoed01,TSN Player of the Year,1945,AL,,
1713,holmeto01,TSN Player of the Year,1945,NL,,
1714,vernomi01,Baseball Magazine All-Star,1946,AL,,1B
1715,doerrbo01,Baseball Magazine All-Star,1946,AL,,2B
1716,kellge01,Baseball Magazine All-Star,1946,AL,,3B
1717,robinaa01,Baseball Magazine All-Star,1946,AL,,C
1718,dimagjo01,Baseball Magazine All-Star,1946,AL,,CF
1719,willite01,Baseball Magazine All-Star,1946,AL,,LF
1720,fellebo01,Baseball Magazine All-Star,1946,AL,,P1
1721,newhoha01,Baseball Magazine All-Star,1946,AL,,P2
1722,ferrida01,Baseball Magazine All-Star,1946,AL,,P3
1723,cullero01,Baseball Magazine All-Star,1946,AL,,RF
1724,boudrlo01,Baseball Magazine All-Star,1946,AL,,SS
1725,musiast01,Baseball Magazine All-Star,1946,ML,,1B
1726,doerrbo01,Baseball Magazine All-Star,1946,ML,,2B
1727,kurowwh01,Baseball Magazine All-Star,1946,ML,,3B
1728,robinaa01,Baseball Magazine All-Star,1946,ML,,C
1729,dimagjo01,Baseball Magazine All-Star,1946,ML,,CF
1730,willite01,Baseball Magazine All-Star,1946,ML,,LF
1731,fellebo01,Baseball Magazine All-Star,1946,ML,,P1
1732,newhoha01,Baseball Magazine All-Star,1946,ML,,P2
1733,polleho01,Baseball Magazine All-Star,1946,ML,,P3
1734,slaugen01,Baseball Magazine All-Star,1946,ML,,RF
1735,boudrlo01,Baseball Magazine All-Star,1946,ML,,SS
1736,musiast01,Baseball Magazine All-Star,1946,NL,,1B
1737,stanked01,Baseball Magazine All-Star,1946,NL,,2B
1738,kurowwh01,Baseball Magazine All-Star,1946,NL,,3B
1739,mcculcl01,Baseball Magazine All-Star,1946,NL,,C
1740,cavarph01,Baseball Magazine All-Star,1946,NL,,CF
1741,ennisde01,Baseball Magazine All-Star,1946,NL,,LF
1742,polleho01,Baseball Magazine All-Star,1946,NL,,P1
1743,sainjo01,Baseball Magazine All-Star,1946,NL,,P2
1744,brechha01,Baseball Magazine All-Star,1946,NL,,P3
1745,slaugen01,Baseball Magazine All-Star,1946,NL,,RF
1746,reesepe01,Baseball Magazine All-Star,1946,NL,,SS
1747,willite01,Most Valuable Player,1946,AL,,
1748,musiast01,Most Valuable Player,1946,NL,,
1749,musiast01,TSN All-Star,1946,ML,,1B
1750,doerrbo01,TSN All-Star,1946,ML,,2B
1751,kellge01,TSN All-Star,1946,ML,,3B
1752,robinaa01,TSN All-Star,1946,ML,,C
1753,dimagdo01,TSN All-Star,1946,ML,,OF
1754,slaugen01,TSN All-Star,1946,ML,,OF
1755,willite01,TSN All-Star,1946,ML,,OF
1756,fellebo01,TSN All-Star,1946,ML,,P
1757,ferrida01,TSN All-Star,1946,ML,,P
1758,newhoha01,TSN All-Star,1946,ML,,P
1759,peskyjo01,TSN All-Star,1946,ML,,SS
1760,musiast01,TSN Major League Player of the Year,1946,ML,,
1761,mcquige02,Baseball Magazine All-Star,1947,AL,,1B
1762,gordojo01,Baseball Magazine All-Star,1947,AL,,2B
1763,kellge01,Baseball Magazine All-Star,1947,AL,,3B
1764,berrayo01,Baseball Magazine All-Star,1947,AL,,C
1765,dimagjo01,Baseball Magazine All-Star,1947,AL,,CF
1766,willite01,Baseball Magazine All-Star,1947,AL,,LF
1767,fellebo01,Baseball Magazine All-Star,1947,AL,,P1
1768,newhoha01,Baseball Magazine All-Star,1947,AL,,P2
1769,reynoal01,Baseball Magazine All-Star,1947,AL,,P3
1770,henrito01,Baseball Magazine All-Star,1947,AL,,RF
1771,boudrlo01,Baseball Magazine All-Star,1947,AL,,SS
1772,mizejo01,Baseball Magazine All-Star,1947,ML,,1B
1773,gordojo01,Baseball Magazine All-Star,1947,ML,,2B
1774,elliobo01,Baseball Magazine All-Star,1947,ML,,3B
1775,edwarbr01,Baseball Magazine All-Star,1947,ML,,C
1776,dimagjo01,Baseball Magazine All-Star,1947,ML,,CF
1777,willite01,Baseball Magazine All-Star,1947,ML,,LF
1778,fellebo01,Baseball Magazine All-Star,1947,ML,,P1
1779,blackew01,Baseball Magazine All-Star,1947,ML,,P2
1780,newhoha01,Baseball Magazine All-Star,1947,ML,,P3
1781,slaugen01,Baseball Magazine All-Star,1947,ML,,RF
1782,boudrlo01,Baseball Magazine All-Star,1947,ML,,SS
1783,mizejo01,Baseball Magazine All-Star,1947,NL,,1B
1784,stanked01,Baseball Magazine All-Star,1947,NL,,2B
1785,elliobo01,Baseball Magazine All-Star,1947,NL,,3B
1786,edwarbr01,Baseball Magazine All-Star,1947,NL,,C
1787,slaugen01,Baseball Magazine All-Star,1947,NL,,CF
1788,kinerra01,Baseball Magazine All-Star,1947,NL,,LF
1789,blackew01,Baseball Magazine All-Star,1947,NL,,P1
1790,brancra01,Baseball Magazine All-Star,1947,NL,,P2
1791,spahnwa01,Baseball Magazine All-Star,1947,NL,,P3
1792,marshwi01,Baseball Magazine All-Star,1947,NL,,RF
1793,reesepe01,Baseball Magazine All-Star,1947,NL,,SS
1794,dimagjo01,Most Valuable Player,1947,AL,,
1795,elliobo01,Most Valuable Player,1947,NL,,
1796,robinja02,Rookie of the Year,1947,ML,,
1797,willite01,Triple Crown,1947,AL,,
1798,mizejo01,TSN All-Star,1947,ML,,1B
1799,gordojo01,TSN All-Star,1947,ML,,2B
1800,kellge01,TSN All-Star,1947,ML,,3B
1801,coopewa01,TSN All-Star,1947,ML,,C
1802,dimagjo01,TSN All-Star,1947,ML,,OF
1803,kinerra01,TSN All-Star,1947,ML,,OF
1804,willite01,TSN All-Star,1947,ML,,OF
1805,blackew01,TSN All-Star,1947,ML,,P
1806,brancra01,TSN All-Star,1947,ML,,P
1807,fellebo01,TSN All-Star,1947,ML,,P
1808,boudrlo01,TSN All-Star,1947,ML,,SS
1809,willite01,TSN Major League Player of the Year,1947,ML,,
1810,fainfe01,Baseball Magazine All-Star,1948,AL,,1B
1811,gordojo01,Baseball Magazine All-Star,1948,AL,,2B
1812,kellge01,Baseball Magazine All-Star,1948,AL,,3B
1813,tebbebi01,Baseball Magazine All-Star,1948,AL,,C
1814,dimagjo01,Baseball Magazine All-Star,1948,AL,,CF
1815,willite01,Baseball Magazine All-Star,1948,AL,,LF
1816,lemonbo01,Baseball Magazine All-Star,1948,AL,,P1
1817,newhoha01,Baseball Magazine All-Star,1948,AL,,P2
1818,raschvi01,Baseball Magazine All-Star,1948,AL,,P3
1819,henrito01,Baseball Magazine All-Star,1948,AL,,RF
1820,boudrlo01,Baseball Magazine All-Star,1948,AL,,SS
1821,mizejo01,Baseball Magazine All-Star,1948,ML,,1B
1822,gordojo01,Baseball Magazine All-Star,1948,ML,,2B
1823,pafkoan01,Baseball Magazine All-Star,1948,ML,,3B
1824,tebbebi01,Baseball Magazine All-Star,1948,ML,,C
1825,dimagjo01,Baseball Magazine All-Star,1948,ML,,CF
1826,willite01,Baseball Magazine All-Star,1948,ML,,LF
1827,lemonbo01,Baseball Magazine All-Star,1948,ML,,P1
1828,sainjo01,Baseball Magazine All-Star,1948,ML,,P2
1829,newhoha01,Baseball Magazine All-Star,1948,ML,,P3
1830,musiast01,Baseball Magazine All-Star,1948,ML,,RF
1831,boudrlo01,Baseball Magazine All-Star,1948,ML,,SS
1832,mizejo01,Baseball Magazine All-Star,1948,NL,,1B
1833,robinja02,Baseball Magazine All-Star,1948,NL,,2B
1834,pafkoan01,Baseball Magazine All-Star,1948,NL,,3B
1835,masiph01,Baseball Magazine All-Star,1948,NL,,C
1836,slaugen01,Baseball Magazine All-Star,1948,NL,,CF
1837,kinerra01,Baseball Magazine All-Star,1948,NL,,LF
1838,sainjo01,Baseball Magazine All-Star,1948,NL,,P1
1839,schmijo01,Baseball Magazine All-Star,1948,NL,,P2
1840,brechha01,Baseball Magazine All-Star,1948,NL,,P3
1841,musiast01,Baseball Magazine All-Star,1948,NL,,RF
1842,darkal01,Baseball Magazine All-Star,1948,NL,,SS
1843,boudrlo01,Most Valuable Player,1948,AL,,
1844,musiast01,Most Valuable Player,1948,NL,,
1845,darkal01,Rookie of the Year,1948,ML,,
1846,mizejo01,TSN All-Star,1948,ML,,1B
1847,gordojo01,TSN All-Star,1948,ML,,2B
1848,elliobo01,TSN All-Star,1948,ML,,3B
1849,tebbebi01,TSN All-Star,1948,ML,,C
1850,dimagjo01,TSN All-Star,1948,ML,,OF
1851,musiast01,TSN All-Star,1948,ML,,OF
1852,willite01,TSN All-Star,1948,ML,,OF
1853,brechha01,TSN All-Star,1948,ML,,P
1854,lemonbo01,TSN All-Star,1948,ML,,P
1855,sainjo01,TSN All-Star,1948,ML,,P
1856,boudrlo01,TSN All-Star,1948,ML,,SS
1857,boudrlo01,TSN Major League Player of the Year,1948,ML,,
1858,lemonbo01,TSN Pitcher of the Year,1948,AL,,
1859,sainjo01,TSN Pitcher of the Year,1948,NL,,
1860,boudrlo01,TSN Player of the Year,1948,AL,,
1861,musiast01,TSN Player of the Year,1948,NL,,
1862,pagejo01,Babe Ruth Award,1949,AL,,P
1863,henrito01,Baseball Magazine All-Star,1949,AL,,1B
1864,michaca01,Baseball Magazine All-Star,1949,AL,,2B
1865,kellge01,Baseball Magazine All-Star,1949,AL,,3B
1866,berrayo01,Baseball Magazine All-Star,1949,AL,,C
1867,dimagdo01,Baseball Magazine All-Star,1949,AL,,CF
1868,willite01,Baseball Magazine All-Star,1949,AL,,LF
1869,raschvi01,Baseball Magazine All-Star,1949,AL,,P1
1870,pagejo01,Baseball Magazine All-Star,1949,AL,,P2
1871,parneme01,Baseball Magazine All-Star,1949,AL,,P3
1872,wertzvi01,Baseball Magazine All-Star,1949,AL,,RF
1873,stephve01,Baseball Magazine All-Star,1949,AL,,SS
1874,henrito01,Baseball Magazine All-Star,1949,ML,,1B
1875,robinja02,Baseball Magazine All-Star,1949,ML,,2B
1876,kellge01,Baseball Magazine All-Star,1949,ML,,3B
1877,berrayo01,Baseball Magazine All-Star,1949,ML,,C
1878,musiast01,Baseball Magazine All-Star,1949,ML,,CF
1879,willite01,Baseball Magazine All-Star,1949,ML,,LF
1880,raschvi01,Baseball Magazine All-Star,1949,ML,,P1
1881,polleho01,Baseball Magazine All-Star,1949,ML,,P2
1882,spahnwa01,Baseball Magazine All-Star,1949,ML,,P3
1883,parneme01,Baseball Magazine All-Star,1949,ML,,P4
1884,wertzvi01,Baseball Magazine All-Star,1949,ML,,RF
1885,stephve01,Baseball Magazine All-Star,1949,ML,,SS
1886,hodgegi01,Baseball Magazine All-Star,1949,NL,,1B
1887,robinja02,Baseball Magazine All-Star,1949,NL,,2B
1888,gordosi01,Baseball Magazine All-Star,1949,NL,,3B
1889,camparo01,Baseball Magazine All-Star,1949,NL,,C
1890,musiast01,Baseball Magazine All-Star,1949,NL,,CF
1891,kinerra01,Baseball Magazine All-Star,1949,NL,,LF
1892,polleho01,Baseball Magazine All-Star,1949,NL,,P1
1893,spahnwa01,Baseball Magazine All-Star,1949,NL,,P2
1894,newcodo01,Baseball Magazine All-Star,1949,NL,,P3
1895,slaugen01,Baseball Magazine All-Star,1949,NL,,RF
1896,reesepe01,Baseball Magazine All-Star,1949,NL,,SS
1897,willite01,Most Valuable Player,1949,AL,,
1898,robinja02,Most Valuable Player,1949,NL,,
1899,sievero01,Rookie of the Year,1949,AL,,
1900,newcodo01,Rookie of the Year,1949,NL,,
1901,henrito01,TSN All-Star,1949,ML,,1B
1902,robinja02,TSN All-Star,1949,ML,,2B
1903,kellge01,TSN All-Star,1949,ML,,3B
1904,camparo01,TSN All-Star,1949,ML,,C
1905,kinerra01,TSN All-Star,1949,ML,,OF
1906,musiast01,TSN All-Star,1949,ML,,OF
1907,willite01,TSN All-Star,1949,ML,,OF
1908,kindeel01,TSN All-Star,1949,ML,,P
1909,pagejo01,TSN All-Star,1949,ML,,P
1910,parneme01,TSN All-Star,1949,ML,,P
1911,rizzuph01,TSN All-Star,1949,ML,,SS
1912,willite01,TSN Major League Player of the Year,1949,ML,,
1913,kindeel01,TSN Pitcher of the Year,1949,AL,,
1914,polleho01,TSN Pitcher of the Year,1949,NL,,
1915,willite01,TSN Player of the Year,1949,AL,,
1916,slaugen01,TSN Player of the Year,1949,NL,,
1917,colemje01,Babe Ruth Award,1950,AL,,2B
1918,dropowa01,Baseball Magazine All-Star,1950,AL,,1B
1919,doerrbo01,Baseball Magazine All-Star,1950,AL,,2B
1920,kellge01,Baseball Magazine All-Star,1950,AL,,3B
1921,berrayo01,Baseball Magazine All-Star,1950,AL,,C
1922,dimagjo01,Baseball Magazine All-Star,1950,AL,,CF
1923,willite01,Baseball Magazine All-Star,1950,AL,,LF
1924,raschvi01,Baseball Magazine All-Star,1950,AL,,P1
1925,lemonbo01,Baseball Magazine All-Star,1950,AL,,P2
1926,houttar01,Baseball Magazine All-Star,1950,AL,,P3
1927,wertzvi01,Baseball Magazine All-Star,1950,AL,,RF
1928,rizzuph01,Baseball Magazine All-Star,1950,AL,,SS
1929,musiast01,Baseball Magazine All-Star,1950,ML,,1B
1930,doerrbo01,Baseball Magazine All-Star,1950,ML,,2B
1931,kellge01,Baseball Magazine All-Star,1950,ML,,3B
1932,berrayo01,Baseball Magazine All-Star,1950,ML,,C
1933,dimagjo01,Baseball Magazine All-Star,1950,ML,,CF
1934,kinerra01,Baseball Magazine All-Star,1950,ML,,LF
1935,spahnwa01,Baseball Magazine All-Star,1950,ML,,P1
1936,raschvi01,Baseball Magazine All-Star,1950,ML,,P2
1937,konstji01,Baseball Magazine All-Star,1950,ML,,P3
1938,furilca01,Baseball Magazine All-Star,1950,ML,,RF
1939,rizzuph01,Baseball Magazine All-Star,1950,ML,,SS
1940,musiast01,Baseball Magazine All-Star,1950,NL,,1B
1941,robinja02,Baseball Magazine All-Star,1950,NL,,2B
1942,elliobo01,Baseball Magazine All-Star,1950,NL,,3B
1943,camparo01,Baseball Magazine All-Star,1950,NL,,C
1944,snidedu01,Baseball Magazine All-Star,1950,NL,,CF
1945,kinerra01,Baseball Magazine All-Star,1950,NL,,LF
1946,spahnwa01,Baseball Magazine All-Star,1950,NL,,P1
1947,konstji01,Baseball Magazine All-Star,1950,NL,,P2
1948,jansela01,Baseball Magazine All-Star,1950,NL,,P3
1949,furilca01,Baseball Magazine All-Star,1950,NL,,RF
1950,hamnegr01,Baseball Magazine All-Star,1950,NL,,SS
1951,rizzuph01,Most Valuable Player,1950,AL,,
1952,konstji01,Most Valuable Player,1950,NL,,
1953,dropowa01,Rookie of the Year,1950,AL,,
1954,jethrsa01,Rookie of the Year,1950,NL,,
1955,dropowa01,TSN All-Star,1950,ML,,1B
1956,robinja02,TSN All-Star,1950,ML,,2B
1957,kellge01,TSN All-Star,1950,ML,,3B
1958,berrayo01,TSN All-Star,1950,ML,,C
1959,dobyla01,TSN All-Star,1950,ML,,OF
1960,kinerra01,TSN All-Star,1950,ML,,OF
1961,musiast01,TSN All-Star,1950,ML,,OF
1962,konstji01,TSN All-Star,1950,ML,,P
1963,lemonbo01,TSN All-Star,1950,ML,,P
1964,raschvi01,TSN All-Star,1950,ML,,P
1965,rizzuph01,TSN All-Star,1950,ML,,SS
1966,rizzuph01,TSN Major League Player of the Year,1950,ML,,
1967,lemonbo01,TSN Pitcher of the Year,1950,AL,,
1968,konstji01,TSN Pitcher of the Year,1950,NL,,
1969,rizzuph01,TSN Player of the Year,1950,AL,,
1970,kinerra01,TSN Player of the Year,1950,NL,,
1971,rizzuph01,Babe Ruth Award,1951,AL,,SS
1972,berrayo01,Most Valuable Player,1951,AL,,
