playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
hairssc01,2014,1.0,WAS,NL,LF,15.0,12.0,262.0,26.0,1.0,11.0,1.0,,,,,
hairssc01,2014,1.0,WAS,NL,RF,1.0,1.0,10.0,1.0,1.0,1.0,1.0,,,,,
hamilbi02,2014,1.0,CIN,NL,CF,144.0,136.0,3598.0,342.0,34.0,11.0,34.0,,,,,
hamiljo03,2014,1.0,LAA,AL,CF,7.0,8.0,211.0,22.0,4.0,1.0,12.0,,,,,
hamiljo03,2014,1.0,LAA,AL,LF,68.0,68.0,1797.0,149.0,8.0,27.0,1.0,,,,,
harpebr03,2014,1.0,WAS,NL,CF,7.0,6.0,124.0,11.0,1.0,6.0,1.0,,,,,
harpebr03,2014,1.0,WAS,NL,LF,90.0,82.0,2214.0,148.0,31.0,17.0,1.0,,,,,
harpebr03,2014,1.0,WAS,NL,RF,10.0,8.0,189.0,10.0,1.0,1.0,1.0,,,,,
harrijo05,2014,1.0,PIT,NL,LF,26.0,22.0,543.0,26.0,4.0,1.0,1.0,,,,,
harrijo05,2014,1.0,PIT,NL,RF,26.0,24.0,546.0,51.0,11.0,6.0,12.0,,,,,
hartco01,2014,1.0,SEA,AL,LF,1.0,2.0,28.0,2.0,1.0,6.0,1.0,,,,,
hartco01,2014,1.0,SEA,AL,RF,7.0,7.0,138.0,13.0,1.0,1.0,1.0,,,,,
hassaal01,2014,1.0,BOS,AL,RF,2.0,3.0,52.0,2.0,1.0,1.0,1.0,,,,,
heisech01,2014,1.0,CIN,NL,CF,16.0,12.0,346.0,38.0,1.0,1.0,1.0,,,,,
heisech01,2014,1.0,CIN,NL,LF,53.0,32.0,947.0,77.0,1.0,1.0,1.0,,,,,
heisech01,2014,1.0,CIN,NL,RF,14.0,14.0,342.0,19.0,1.0,1.0,1.0,,,,,
hernaen02,2014,1.0,HOU,AL,CF,11.0,12.0,289.0,36.0,1.0,11.0,1.0,,,,,
hernaen02,2014,1.0,HOU,AL,LF,8.0,9.0,208.0,11.0,8.0,1.0,12.0,,,,,
hernaen02,2014,34.0,MIA,NL,CF,7.0,6.0,145.0,16.0,1.0,1.0,1.0,,,,,
hernaen02,2014,34.0,MIA,NL,RF,3.0,2.0,37.0,2.0,4.0,1.0,12.0,,,,,
herreel01,2014,1.0,MIL,NL,CF,7.0,5.0,151.0,20.0,1.0,1.0,1.0,,,,,
herreel01,2014,1.0,MIL,NL,LF,7.0,4.0,97.0,6.0,1.0,1.0,1.0,,,,,
herreel01,2014,1.0,MIL,NL,RF,15.0,8.0,238.0,15.0,1.0,1.0,1.0,,,,,
herrmch01,2014,1.0,MIN,AL,LF,12.0,10.0,235.0,14.0,1.0,1.0,1.0,,,,,
herrmch01,2014,1.0,MIN,AL,RF,13.0,7.0,241.0,20.0,1.0,6.0,1.0,,,,,
heywaja01,2014,1.0,ATL,NL,RF,149.0,148.0,3951.0,365.0,31.0,6.0,23.0,,,,,
hicksaa01,2014,1.0,MIN,AL,CF,57.0,54.0,1437.0,164.0,14.0,11.0,23.0,,,,,
hicksaa01,2014,1.0,MIN,AL,LF,6.0,4.0,67.0,7.0,1.0,1.0,1.0,,,,,
hicksaa01,2014,1.0,MIN,AL,RF,5.0,4.0,83.0,5.0,1.0,1.0,1.0,,,,,
hicksbr01,2014,1.0,SFN,NL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
hoeslj01,2014,1.0,HOU,AL,LF,36.0,28.0,753.0,51.0,11.0,6.0,1.0,,,,,
hoeslj01,2014,1.0,HOU,AL,RF,12.0,9.0,234.0,21.0,4.0,6.0,1.0,,,,,
hollima01,2014,1.0,SLN,NL,LF,150.0,150.0,3842.0,241.0,18.0,37.0,12.0,,,,,
holtbr01,2014,1.0,BOS,AL,CF,10.0,8.0,174.0,15.0,1.0,1.0,1.0,,,,,
holtbr01,2014,1.0,BOS,AL,LF,8.0,8.0,181.0,8.0,1.0,1.0,1.0,,,,,
holtbr01,2014,1.0,BOS,AL,RF,35.0,29.0,795.0,60.0,4.0,1.0,1.0,,,,,
holtty01,2014,1.0,CLE,AL,CF,9.0,4.0,112.0,11.0,1.0,1.0,1.0,,,,,
holtty01,2014,1.0,CLE,AL,LF,1.0,1.0,7.0,2.0,1.0,1.0,1.0,,,,,
holtty01,2014,1.0,CLE,AL,RF,28.0,15.0,452.0,33.0,1.0,1.0,1.0,,,,,
hunteto01,2014,1.0,DET,AL,RF,128.0,128.0,3342.0,219.0,18.0,27.0,12.0,,,,,
ibanera01,2014,1.0,LAA,AL,LF,16.0,14.0,316.0,27.0,1.0,1.0,1.0,,,,,
ibanera01,2014,34.0,KCA,AL,LF,6.0,5.0,106.0,15.0,1.0,6.0,1.0,,,,,
ibanera01,2014,34.0,KCA,AL,RF,5.0,6.0,100.0,9.0,1.0,1.0,1.0,,,,,
inciaen01,2014,1.0,ARI,NL,CF,76.0,72.0,1949.0,199.0,27.0,11.0,1.0,,,,,
inciaen01,2014,1.0,ARI,NL,LF,37.0,27.0,756.0,68.0,8.0,11.0,1.0,,,,,
inciaen01,2014,1.0,ARI,NL,RF,1.0,2.0,25.0,2.0,1.0,6.0,1.0,,,,,
ishiktr01,2014,34.0,SFN,NL,LF,8.0,4.0,88.0,11.0,1.0,1.0,1.0,,,,,
jacksau01,2014,1.0,DET,AL,CF,100.0,97.0,2607.0,248.0,8.0,22.0,12.0,,,,,
jacksau01,2014,34.0,SEA,AL,CF,54.0,55.0,1372.0,132.0,8.0,11.0,12.0,,,,,
jacksbr01,2014,1.0,ARI,NL,CF,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,
jacksbr01,2014,1.0,ARI,NL,RF,4.0,2.0,45.0,6.0,1.0,1.0,1.0,,,,,
jayjo02,2014,1.0,SLN,NL,CF,98.0,91.0,2247.0,194.0,8.0,6.0,1.0,,,,,
jayjo02,2014,1.0,SLN,NL,LF,27.0,8.0,286.0,27.0,1.0,6.0,1.0,,,,,
jayjo02,2014,1.0,SLN,NL,RF,33.0,12.0,431.0,29.0,1.0,1.0,1.0,,,,,
jennide01,2014,1.0,TBA,AL,CF,118.0,115.0,3100.0,307.0,8.0,1.0,1.0,,,,,
johnsel02,2014,1.0,CLE,AL,RF,3.0,4.0,73.0,7.0,1.0,1.0,1.0,,,,,
johnske05,2014,1.0,NYA,AL,LF,3.0,2.0,19.0,2.0,1.0,1.0,1.0,,,,,
johnske05,2014,1.0,NYA,AL,RF,1.0,2.0,31.0,3.0,1.0,1.0,1.0,,,,,
johnske05,2014,34.0,BOS,AL,LF,1.0,1.0,10.0,1.0,1.0,1.0,1.0,,,,,
johnsre02,2014,1.0,MIA,NL,CF,1.0,1.0,13.0,3.0,1.0,1.0,1.0,,,,,
johnsre02,2014,1.0,MIA,NL,LF,23.0,20.0,526.0,33.0,11.0,1.0,12.0,,,,,
johnsre02,2014,1.0,MIA,NL,RF,11.0,7.0,172.0,9.0,4.0,6.0,1.0,,,,,
jonesad01,2014,1.0,BAL,AL,CF,155.0,153.0,4105.0,374.0,24.0,32.0,34.0,,,,,
jonesga02,2014,1.0,MIA,NL,RF,9.0,8.0,181.0,9.0,1.0,1.0,1.0,,,,,
jonesja06,2014,1.0,SEA,AL,CF,85.0,70.0,1948.0,154.0,4.0,6.0,1.0,,,,,
jonesja06,2014,1.0,SEA,AL,LF,4.0,2.0,43.0,2.0,1.0,6.0,1.0,,,,,
jonesja06,2014,1.0,SEA,AL,RF,9.0,3.0,107.0,5.0,1.0,1.0,1.0,,,,,
joycema01,2014,1.0,TBA,AL,LF,81.0,71.0,1834.0,133.0,18.0,11.0,12.0,,,,,
joycema01,2014,1.0,TBA,AL,RF,15.0,14.0,355.0,25.0,1.0,6.0,1.0,,,,,
kalisry01,2014,1.0,CHN,NL,CF,11.0,9.0,203.0,20.0,1.0,1.0,1.0,,,,,
kalisry01,2014,1.0,CHN,NL,LF,18.0,12.0,315.0,20.0,1.0,6.0,1.0,,,,,
kalisry01,2014,1.0,CHN,NL,RF,11.0,9.0,197.0,18.0,1.0,1.0,1.0,,,,,
kellydo01,2014,1.0,DET,AL,CF,6.0,7.0,156.0,22.0,1.0,1.0,1.0,,,,,
kellydo01,2014,1.0,DET,AL,LF,8.0,6.0,172.0,18.0,1.0,1.0,1.0,,,,,
kellydo01,2014,1.0,DET,AL,RF,11.0,9.0,221.0,13.0,1.0,1.0,1.0,,,,,
kempma01,2014,1.0,LAN,NL,CF,41.0,35.0,979.0,76.0,4.0,22.0,1.0,,,,,
kempma01,2014,1.0,LAN,NL,LF,44.0,45.0,1109.0,61.0,4.0,6.0,1.0,,,,,
kempma01,2014,1.0,LAN,NL,RF,59.0,60.0,1502.0,93.0,18.0,11.0,23.0,,,,,
kiermke01,2014,1.0,TBA,AL,CF,42.0,33.0,896.0,101.0,8.0,6.0,12.0,,,,,
kiermke01,2014,1.0,TBA,AL,LF,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
kiermke01,2014,1.0,TBA,AL,RF,68.0,58.0,1580.0,138.0,11.0,27.0,12.0,,,,,
kiescro01,2014,1.0,ARI,NL,LF,5.0,6.0,136.0,8.0,1.0,6.0,1.0,,,,,
kiescro01,2014,1.0,ARI,NL,RF,3.0,3.0,59.0,5.0,1.0,1.0,1.0,,,,,
krausma01,2014,1.0,HOU,AL,LF,19.0,18.0,418.0,33.0,4.0,1.0,12.0,,,,,
krausma01,2014,1.0,HOU,AL,RF,5.0,4.0,79.0,6.0,1.0,1.0,1.0,,,,,
kubelja01,2014,1.0,MIN,AL,LF,36.0,36.0,954.0,71.0,1.0,1.0,1.0,,,,,
kubelja01,2014,1.0,MIN,AL,RF,4.0,5.0,108.0,7.0,1.0,1.0,1.0,,,,,
lagarju01,2014,1.0,NYN,NL,CF,112.0,105.0,2835.0,293.0,21.0,27.0,1.0,,,,,
lakeju01,2014,1.0,CHN,NL,CF,36.0,28.0,771.0,55.0,4.0,17.0,1.0,,,,,
lakeju01,2014,1.0,CHN,NL,LF,53.0,44.0,1126.0,92.0,8.0,22.0,12.0,,,,,
lakeju01,2014,1.0,CHN,NL,RF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
lamboan01,2014,1.0,PIT,NL,RF,6.0,6.0,130.0,13.0,1.0,1.0,1.0,,,,,
liriary01,2014,1.0,SDN,NL,RF,34.0,30.0,770.0,58.0,8.0,22.0,1.0,,,,,
loughda01,2014,1.0,BAL,AL,CF,16.0,10.0,262.0,31.0,1.0,1.0,1.0,,,,,
loughda01,2014,1.0,BAL,AL,LF,85.0,39.0,1196.0,103.0,14.0,6.0,1.0,,,,,
loughda01,2014,1.0,BAL,AL,RF,6.0,1.0,46.0,4.0,1.0,1.0,1.0,,,,,
lucased01,2014,1.0,MIA,NL,LF,4.0,1.0,25.0,3.0,1.0,1.0,1.0,,,,,
lucased01,2014,1.0,MIA,NL,RF,3.0,4.0,64.0,6.0,1.0,6.0,1.0,,,,,
ludwiry01,2014,1.0,CIN,NL,LF,92.0,91.0,2255.0,136.0,4.0,1.0,1.0,,,,,
lutzdo01,2014,1.0,CIN,NL,LF,4.0,5.0,103.0,7.0,4.0,1.0,12.0,,,,,
lutzdo01,2014,1.0,CIN,NL,RF,2.0,2.0,28.0,6.0,1.0,1.0,1.0,,,,,
marisja01,2014,1.0,MIA,NL,CF,13.0,11.0,325.0,48.0,8.0,1.0,12.0,,,,,
marisja01,2014,34.0,HOU,AL,CF,17.0,17.0,441.0,50.0,4.0,1.0,1.0,,,,,
marisja01,2014,34.0,HOU,AL,LF,2.0,3.0,55.0,6.0,1.0,1.0,1.0,,,,,
marisja01,2014,34.0,HOU,AL,RF,31.0,30.0,785.0,69.0,11.0,11.0,12.0,,,,,
markani01,2014,1.0,BAL,AL,RF,147.0,147.0,3943.0,295.0,37.0,1.0,12.0,,,,,
marteal01,2014,1.0,ARI,NL,LF,20.0,20.0,510.0,36.0,4.0,6.0,12.0,,,,,
marteal01,2014,1.0,ARI,NL,RF,7.0,6.0,111.0,6.0,1.0,6.0,1.0,,,,,
martest01,2014,1.0,PIT,NL,CF,28.0,17.0,485.0,28.0,1.0,6.0,1.0,,,,,
martest01,2014,1.0,PIT,NL,LF,114.0,107.0,2831.0,152.0,14.0,27.0,1.0,,,,,
martijd02,2014,1.0,DET,AL,LF,83.0,83.0,2068.0,150.0,4.0,22.0,1.0,,,,,
martijd02,2014,1.0,DET,AL,RF,34.0,25.0,729.0,50.0,1.0,1.0,1.0,,,,,
martile01,2014,1.0,TEX,AL,CF,152.0,140.0,3742.0,415.0,37.0,43.0,34.0,,,,,
martimi02,2014,1.0,PIT,NL,CF,2.0,1.0,13.0,1.0,1.0,1.0,1.0,,,,,
martimi02,2014,1.0,PIT,NL,LF,6.0,1.0,37.0,3.0,1.0,1.0,1.0,,,,,
martimi02,2014,1.0,PIT,NL,RF,1.0,2.0,22.0,4.0,1.0,1.0,1.0,,,,,
mastrda01,2014,1.0,MIN,AL,CF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
mastrda01,2014,1.0,MIN,AL,LF,1.0,2.0,25.0,2.0,1.0,1.0,1.0,,,,,
mastrda01,2014,1.0,MIN,AL,RF,5.0,2.0,61.0,5.0,4.0,1.0,1.0,,,,,
mastrda01,2014,34.0,TOR,AL,CF,6.0,5.0,106.0,8.0,4.0,1.0,1.0,,,,,
mastrda01,2014,34.0,TOR,AL,LF,2.0,2.0,34.0,3.0,1.0,1.0,1.0,,,,,
mastrda01,2014,34.0,TOR,AL,RF,5.0,2.0,59.0,9.0,1.0,1.0,1.0,,,,,
maxweju01,2014,1.0,KCA,AL,CF,6.0,6.0,136.0,11.0,4.0,1.0,1.0,,,,,
maxweju01,2014,1.0,KCA,AL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
maxweju01,2014,1.0,KCA,AL,RF,7.0,8.0,184.0,7.0,1.0,1.0,1.0,,,,,
maybejo02,2014,1.0,PHI,NL,CF,11.0,10.0,244.0,22.0,1.0,1.0,1.0,,,,,
maybejo02,2014,1.0,PHI,NL,LF,13.0,11.0,280.0,18.0,4.0,1.0,1.0,,,,,
maybejo02,2014,1.0,PHI,NL,RF,5.0,4.0,82.0,6.0,1.0,1.0,1.0,,,,,
maybejo02,2014,34.0,TOR,AL,LF,3.0,2.0,37.0,3.0,1.0,1.0,1.0,,,,,
maybejo02,2014,34.0,TOR,AL,RF,2.0,2.0,19.0,1.0,1.0,1.0,1.0,,,,,
maybica01,2014,1.0,SDN,NL,CF,86.0,74.0,1894.0,162.0,4.0,11.0,12.0,,,,,
mcbrima02,2014,1.0,COL,NL,LF,2.0,1.0,13.0,1.0,1.0,1.0,1.0,,,,,
mcbrima02,2014,1.0,COL,NL,RF,3.0,3.0,51.0,4.0,4.0,1.0,12.0,,,,,
mccutan01,2014,1.0,PIT,NL,CF,146.0,146.0,3858.0,301.0,4.0,32.0,1.0,,,,,
mclouna01,2014,1.0,WAS,NL,CF,9.0,9.0,202.0,17.0,1.0,6.0,1.0,,,,,
mclouna01,2014,1.0,WAS,NL,LF,28.0,19.0,519.0,34.0,1.0,1.0,1.0,,,,,
mclouna01,2014,1.0,WAS,NL,RF,16.0,8.0,236.0,16.0,1.0,6.0,1.0,,,,,
medicto01,2014,1.0,SDN,NL,LF,22.0,20.0,410.0,28.0,1.0,1.0,1.0,,,,,
mercejo03,2014,1.0,PIT,NL,RF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
moorety01,2014,1.0,WAS,NL,LF,4.0,4.0,75.0,9.0,1.0,1.0,1.0,,,,,
morelmi01,2014,1.0,TEX,AL,LF,2.0,3.0,49.0,5.0,1.0,6.0,1.0,,,,,
morgany01,2014,1.0,CLE,AL,CF,12.0,12.0,280.0,22.0,1.0,1.0,1.0,,,,,
morgany01,2014,1.0,CLE,AL,LF,2.0,2.0,31.0,3.0,1.0,1.0,1.0,,,,,
morrilo01,2014,1.0,SEA,AL,LF,2.0,3.0,43.0,3.0,1.0,1.0,1.0,,,,,
morrilo01,2014,1.0,SEA,AL,RF,8.0,9.0,171.0,17.0,4.0,1.0,1.0,,,,,
morsemi01,2014,1.0,SFN,NL,LF,84.0,82.0,1738.0,108.0,8.0,11.0,1.0,,,,,
mossbr01,2014,1.0,OAK,AL,LF,56.0,43.0,1132.0,76.0,8.0,11.0,1.0,,,,,
mossbr01,2014,1.0,OAK,AL,RF,34.0,28.0,737.0,49.0,14.0,1.0,12.0,,,,,
moyast01,2014,1.0,DET,AL,RF,5.0,1.0,16.0,1.0,1.0,1.0,1.0,,,,,
murphda07,2014,1.0,CLE,AL,LF,2.0,3.0,40.0,2.0,1.0,1.0,1.0,,,,,
murphda07,2014,1.0,CLE,AL,RF,120.0,109.0,2967.0,205.0,21.0,17.0,12.0,,,,,
myerswi01,2014,1.0,TBA,AL,CF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
myerswi01,2014,1.0,TBA,AL,RF,78.0,77.0,2024.0,162.0,18.0,22.0,12.0,,,,,
nadyxa01,2014,1.0,SDN,NL,LF,5.0,4.0,79.0,3.0,1.0,1.0,1.0,,,,,
nadyxa01,2014,1.0,SDN,NL,RF,8.0,4.0,100.0,10.0,1.0,1.0,1.0,,,,,
navada01,2014,1.0,BOS,AL,LF,38.0,32.0,820.0,58.0,4.0,6.0,1.0,,,,,
navada01,2014,1.0,BOS,AL,RF,69.0,58.0,1506.0,122.0,27.0,11.0,12.0,,,,,
navaref01,2014,1.0,LAA,AL,LF,23.0,20.0,496.0,42.0,4.0,6.0,1.0,,,,,
navaref01,2014,1.0,LAA,AL,RF,6.0,5.0,112.0,12.0,4.0,1.0,1.0,,,,,
negrokr01,2014,1.0,CIN,NL,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
nieuwki01,2014,1.0,NYN,NL,CF,14.0,11.0,290.0,27.0,11.0,1.0,1.0,,,,,
nieuwki01,2014,1.0,NYN,NL,LF,17.0,10.0,270.0,16.0,8.0,6.0,1.0,,,,,
nieuwki01,2014,1.0,NYN,NL,RF,6.0,4.0,95.0,7.0,1.0,1.0,1.0,,,,,
nixja01,2014,34.0,PIT,NL,RF,2.0,1.0,10.0,3.0,1.0,1.0,1.0,,,,,
nunezed02,2014,1.0,MIN,AL,LF,16.0,11.0,271.0,24.0,4.0,11.0,1.0,,,,,
nunezed02,2014,1.0,MIN,AL,RF,2.0,2.0,34.0,6.0,4.0,1.0,12.0,,,,,
omallsh01,2014,1.0,LAA,AL,LF,5.0,3.0,84.0,6.0,1.0,1.0,1.0,,,,,
omallsh01,2014,1.0,LAA,AL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
ozunama01,2014,1.0,MIA,NL,CF,140.0,136.0,3618.0,325.0,27.0,27.0,1.0,,,,,
ozunama01,2014,1.0,MIA,NL,LF,11.0,11.0,279.0,30.0,8.0,1.0,12.0,,,,,
ozunama01,2014,1.0,MIA,NL,RF,4.0,1.0,31.0,3.0,1.0,1.0,1.0,,,,,
paganan01,2014,1.0,SFN,NL,CF,91.0,91.0,2326.0,210.0,11.0,6.0,12.0,,,,,
parkeky01,2014,1.0,COL,NL,RF,4.0,2.0,56.0,5.0,4.0,1.0,1.0,,,,,
parmech01,2014,1.0,MIN,AL,CF,3.0,2.0,34.0,7.0,1.0,1.0,1.0,,,,,
parmech01,2014,1.0,MIN,AL,LF,22.0,15.0,382.0,34.0,11.0,1.0,23.0,,,,,
parmech01,2014,1.0,MIN,AL,RF,33.0,29.0,749.0,64.0,4.0,6.0,12.0,,,,,
parrage01,2014,1.0,ARI,NL,CF,3.0,3.0,43.0,6.0,1.0,1.0,1.0,,,,,
parrage01,2014,1.0,ARI,NL,RF,102.0,96.0,2628.0,182.0,27.0,22.0,23.0,,,,,
parrage01,2014,34.0,MIL,NL,CF,9.0,6.0,154.0,17.0,1.0,11.0,1.0,,,,,
parrage01,2014,34.0,MIL,NL,LF,27.0,19.0,526.0,40.0,1.0,6.0,1.0,,,,,
parrage01,2014,34.0,MIL,NL,RF,7.0,6.0,136.0,12.0,4.0,1.0,12.0,,,,,
parrian01,2014,1.0,OAK,AL,LF,2.0,2.0,31.0,1.0,1.0,1.0,1.0,,,,,
paulsbe01,2014,1.0,COL,NL,RF,3.0,4.0,52.0,6.0,1.0,1.0,1.0,,,,,
paulxa01,2014,1.0,ARI,NL,LF,5.0,4.0,86.0,4.0,1.0,1.0,1.0,,,,,
pearcst01,2014,1.0,BAL,AL,LF,35.0,28.0,694.0,62.0,14.0,1.0,12.0,,,,,
pearcst01,2014,1.0,BAL,AL,RF,8.0,5.0,121.0,15.0,4.0,1.0,1.0,,,,,
pederjo01,2014,1.0,LAN,NL,CF,7.0,4.0,139.0,12.0,1.0,1.0,1.0,,,,,
pederjo01,2014,1.0,LAN,NL,LF,2.0,1.0,16.0,3.0,1.0,1.0,1.0,,,,,
pederjo01,2014,1.0,LAN,NL,RF,5.0,1.0,55.0,4.0,1.0,1.0,1.0,,,,,
pegueca01,2014,1.0,KCA,AL,RF,4.0,3.0,70.0,4.0,1.0,1.0,1.0,,,,,
pencehu01,2014,1.0,SFN,NL,CF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
pencehu01,2014,1.0,SFN,NL,RF,161.0,161.0,4275.0,308.0,31.0,27.0,1.0,,,,,
peralda01,2014,1.0,ARI,NL,CF,14.0,14.0,328.0,22.0,1.0,1.0,1.0,,,,,
peralda01,2014,1.0,ARI,NL,LF,36.0,28.0,782.0,37.0,4.0,17.0,1.0,,,,,
peralda01,2014,1.0,ARI,NL,RF,40.0,41.0,1072.0,76.0,18.0,6.0,23.0,,,,,
perezeu01,2014,1.0,NYA,AL,CF,2.0,3.0,52.0,7.0,1.0,11.0,1.0,,,,,
perezeu01,2014,1.0,NYA,AL,RF,2.0,1.0,22.0,3.0,1.0,6.0,1.0,,,,,
perezju02,2014,1.0,SFN,NL,CF,17.0,13.0,325.0,33.0,4.0,1.0,12.0,,,,,
perezju02,2014,1.0,SFN,NL,LF,40.0,9.0,460.0,30.0,4.0,1.0,1.0,,,,,
perezju02,2014,1.0,SFN,NL,RF,5.0,2.0,58.0,5.0,1.0,6.0,1.0,,,,,
phamth01,2014,1.0,SLN,NL,LF,2.0,1.0,10.0,3.0,1.0,1.0,1.0,,,,,
phamth01,2014,1.0,SLN,NL,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,
pillake01,2014,1.0,TOR,AL,CF,16.0,14.0,337.0,34.0,4.0,1.0,1.0,,,,,
pillake01,2014,1.0,TOR,AL,LF,30.0,15.0,405.0,31.0,1.0,1.0,1.0,,,,,
pillake01,2014,1.0,TOR,AL,RF,7.0,4.0,106.0,9.0,4.0,1.0,1.0,,,,,
polangr01,2014,1.0,PIT,NL,RF,83.0,64.0,1858.0,145.0,18.0,11.0,23.0,,,,,
polloaj01,2014,1.0,ARI,NL,CF,68.0,66.0,1729.0,152.0,27.0,6.0,23.0,,,,,
polloaj01,2014,1.0,ARI,NL,LF,2.0,2.0,29.0,1.0,1.0,1.0,1.0,,,,,
pompeda01,2014,1.0,TOR,AL,CF,5.0,4.0,82.0,9.0,1.0,1.0,1.0,,,,,
pompeda01,2014,1.0,TOR,AL,LF,9.0,8.0,190.0,10.0,1.0,1.0,1.0,,,,,
pradoma01,2014,34.0,NYA,AL,LF,4.0,4.0,94.0,7.0,1.0,1.0,1.0,,,,,
pradoma01,2014,34.0,NYA,AL,RF,8.0,8.0,181.0,10.0,1.0,1.0,1.0,,,,,
preslal01,2014,1.0,HOU,AL,CF,21.0,15.0,409.0,37.0,1.0,1.0,1.0,,,,,
preslal01,2014,1.0,HOU,AL,LF,43.0,30.0,791.0,51.0,4.0,1.0,1.0,,,,,
preslal01,2014,1.0,HOU,AL,RF,20.0,21.0,519.0,30.0,8.0,1.0,1.0,,,,,
pridija01,2014,1.0,COL,NL,LF,1.0,2.0,25.0,4.0,1.0,1.0,1.0,,,,,
pridija01,2014,1.0,COL,NL,RF,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,
puigya01,2014,1.0,LAN,NL,CF,53.0,53.0,1328.0,105.0,27.0,11.0,12.0,,,,,
puigya01,2014,1.0,LAN,NL,RF,91.0,89.0,2372.0,151.0,24.0,6.0,23.0,,,,,
puntoni01,2014,1.0,OAK,AL,RF,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,
quentca01,2014,1.0,SDN,NL,LF,32.0,32.0,688.0,43.0,4.0,1.0,12.0,,,,,
raburry01,2014,1.0,CLE,AL,LF,20.0,15.0,374.0,23.0,4.0,6.0,1.0,,,,,
raburry01,2014,1.0,CLE,AL,RF,25.0,20.0,472.0,24.0,8.0,6.0,12.0,,,,,
rasmuco01,2014,1.0,TOR,AL,CF,87.0,81.0,2159.0,235.0,11.0,6.0,1.0,,,,,
reddijo01,2014,1.0,OAK,AL,CF,1.0,2.0,28.0,3.0,1.0,1.0,1.0,,,,,
reddijo01,2014,1.0,OAK,AL,RF,107.0,99.0,2620.0,194.0,18.0,27.0,23.0,,,,,
reimono01,2014,1.0,TOR,AL,RF,10.0,6.0,142.0,18.0,4.0,6.0,1.0,,,,,
reimono01,2014,34.0,ARI,NL,LF,4.0,5.0,94.0,8.0,1.0,1.0,1.0,,,,,
reverbe01,2014,1.0,PHI,NL,CF,141.0,132.0,3597.0,323.0,8.0,22.0,23.0,,,,,
reynoma01,2014,1.0,MIL,NL,RF,3.0,2.0,37.0,2.0,1.0,1.0,1.0,,,,,
richaan01,2014,1.0,NYA,AL,CF,1.0,1.0,10.0,1.0,1.0,1.0,1.0,,,,,
richaan01,2014,1.0,NYA,AL,RF,5.0,6.0,118.0,9.0,1.0,1.0,1.0,,,,,
riosal01,2014,1.0,TEX,AL,RF,114.0,114.0,2887.0,251.0,21.0,32.0,23.0,,,,,
roberda09,2014,1.0,TEX,AL,CF,21.0,19.0,418.0,42.0,14.0,11.0,1.0,,,,,
roberda09,2014,1.0,TEX,AL,LF,30.0,16.0,498.0,35.0,11.0,1.0,1.0,,,,,
roberda09,2014,1.0,TEX,AL,RF,18.0,8.0,277.0,24.0,1.0,1.0,1.0,,,,,
robinsh01,2014,1.0,SLN,NL,CF,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,
robinsh01,2014,1.0,SLN,NL,LF,5.0,1.0,28.0,4.0,1.0,1.0,1.0,,,,,
robinsh01,2014,1.0,SLN,NL,RF,15.0,8.0,223.0,18.0,4.0,1.0,1.0,,,,,
rodrise01,2014,1.0,TBA,AL,LF,17.0,13.0,310.0,17.0,1.0,1.0,1.0,,,,,
rodrise01,2014,1.0,TBA,AL,RF,2.0,1.0,11.0,1.0,1.0,1.0,1.0,,,,,
rodriyo01,2014,1.0,CIN,NL,CF,2.0,3.0,52.0,5.0,1.0,1.0,1.0,,,,,
rodriyo01,2014,1.0,CIN,NL,LF,2.0,3.0,55.0,3.0,1.0,1.0,1.0,,,,,
rodriyo01,2014,1.0,CIN,NL,RF,4.0,4.0,76.0,7.0,1.0,1.0,1.0,,,,,
rojasmi02,2014,1.0,LAN,NL,LF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,
romakja01,2014,1.0,LAN,NL,RF,3.0,3.0,43.0,4.0,1.0,1.0,1.0,,,,,
romerst01,2014,1.0,SEA,AL,LF,11.0,2.0,73.0,4.0,1.0,1.0,1.0,,,,,
romerst01,2014,1.0,SEA,AL,RF,42.0,36.0,884.0,65.0,4.0,6.0,1.0,,,,,
rossco01,2014,1.0,ARI,NL,LF,37.0,35.0,815.0,35.0,11.0,11.0,1.0,,,,,
